token,symbol,exch_seg
465284,SILVERM18FEB26128250CE,MCX
465290,SILVERM26MAR26129500CE,MCX
465293,SILVERM26MAR26130250CE,MCX
465332,SILVERM28OCT25126000PE,MCX
465362,SILVERM18FEB26127750PE,MCX
465334,SILVERM28OCT25126500PE,MCX
465352,SILVERM27JAN26127250PE,MCX
465377,SILVERM21APR26129250PE,MCX
465381,SILVERM21APR26130250PE,MCX
465385,ZINC24OCT25285CE,MCX
465390,CRUDEOILM16OCT255550CE,MCX
465461,CRUDEOILM16OCT254500PE,MCX
465393,CRUDEOILM16OCT255400CE,MCX
465427,CRUDEOILM16OCT256350CE,MCX
465449,CRUDEOILM16OCT255100PE,MCX
465464,CRUDEOILM16OCT255700PE,MCX
465469,CRUDEOILM16OCT255950PE,MCX
465475,CRUDEOILM16OCT256250PE,MCX
465483,CRUDEOILM16OCT256650PE,MCX
465491,CRUDEOIL16OCT254350PE,MCX
465496,GOLD27FEB26109300CE,MCX
465502,GOLD30APR26109400CE,MCX
465510,GOLD30APR26110200CE,MCX
465513,GOLD30APR26110500CE,MCX
465524,GOLD27MAY26110300CE,MCX
465525,GOLD27MAY26110400CE,MCX
465526,GOLD27MAY26110500CE,MCX
465533,GOLD24MAR26109300PE,MCX
465539,GOLD30APR26109700PE,MCX
465545,GOLD30APR26110300PE,MCX
465548,GOLD27MAY26109300PE,MCX
465593,SILVER28OCT25127250CE,MCX
465615,SILVER24APR26130250CE,MCX
465618,SILVER26MAY26131500CE,MCX
465631,SILVER28OCT25127000PE,MCX
465683,SILVERM21APR26131250CE,MCX
465648,SILVER24FEB26129500PE,MCX
465658,SILVER24JUN26131000PE,MCX
465668,SILVERM28OCT25127000CE,MCX
465686,SILVERM26MAY26132750CE,MCX
465694,SILVERM19JUN26132750CE,MCX
465711,SILVERM24DEC25129000PE,MCX
465710,SILVERM19NOV25127000PE,MCX
465726,SILVERM26MAY26132750PE,MCX
465731,SILVERM26MAY26134000PE,MCX
465733,SILVERM19JUN26132500PE,MCX
465734,SILVERM19JUN26132750PE,MCX
465740,SILVERM19JUN26134250PE,MCX
465745,CRUDEOILM16OCT254350CE,MCX
465778,SILVER26MAR26130750CE,MCX
465780,SILVER26MAR26131250CE,MCX
465851,CRUDEOIL16OCT256950CE,MCX
465873,NATURALGAS24OCT25335CE,MCX
465878,NATURALGAS24OCT25360CE,MCX
465885,NATURALGAS24OCT25305PE,MCX
465886,NATURALGAS24OCT25300PE,MCX
465900,NATURALGAS24OCT25315PE,MCX
465903,NATURALGAS24OCT25330PE,MCX
465909,NATURALGAS24OCT25360PE,MCX
465912,NATURALGAS24OCT25375PE,MCX
465928,NATGASMINI24OCT25250CE,MCX
465929,NATGASMINI24OCT25245CE,MCX
465933,NATGASMINI24OCT25305CE,MCX
465944,NATGASMINI24OCT25365CE,MCX
465960,NATGASMINI24OCT25245PE,MCX
465973,NATGASMINI24OCT25355PE,MCX
465988,CRUDEOILM16OCT257050CE,MCX
465990,CRUDEOILM16OCT257000PE,MCX
466011,CRUDEOILM16OCT257250PE,MCX
466016,LEAD31DEC25FUT,MCX
466023,COPPER21NOV25890PE,MCX
466055,COPPER21NOV25875PE,MCX
466058,COPPER21NOV25860PE,MCX
466061,COPPER21NOV25900PE,MCX
466065,COPPER21NOV25920PE,MCX
466083,SILVER24JUN26105750CE,MCX
466090,SILVER26MAY26106250PE,MCX
466091,SILVER26MAY26106000PE,MCX
466092,SILVER26MAY26105750PE,MCX
466105,ZINC21NOV25260CE,MCX
466107,ZINC21NOV25255CE,MCX
466109,ZINC21NOV25250CE,MCX
466131,ZINC21NOV25247.5CE,MCX
466160,NATGASMINI24OCT25225PE,MCX
466161,GOLDM05NOV25FUT,MCX
466164,GOLD31OCT25107200CE,MCX
466166,GOLD31OCT25107200PE,MCX
466173,GOLDM29OCT25100800CE,MCX
466175,GOLDM29OCT25100600CE,MCX
466179,GOLDM29OCT25100200CE,MCX
466186,GOLDM29OCT2599500CE,MCX
466197,GOLDM29OCT2598400CE,MCX
466216,GOLDM29OCT2596500CE,MCX
466226,GOLDM29OCT25102300CE,MCX
466230,GOLDM29OCT25102700CE,MCX
466233,GOLDM29OCT25103000CE,MCX
466239,GOLDM29OCT25103600CE,MCX
466247,GOLDM29OCT25104400CE,MCX
466252,GOLDM29OCT25104900CE,MCX
466290,GOLDM29OCT2599100PE,MCX
466299,GOLDM29OCT2598200PE,MCX
466300,GOLDM29OCT2598100PE,MCX
466308,GOLDM29OCT2597300PE,MCX
466309,GOLDM29OCT2597200PE,MCX
466333,GOLDM29OCT25103000PE,MCX
466343,GOLDM29OCT25104000PE,MCX
466355,GOLDM29OCT25105200PE,MCX
466360,GOLDM29OCT25105700PE,MCX
466361,GOLDM29OCT25105800PE,MCX
466370,GOLDM29OCT25106700CE,MCX
466384,GOLD31DEC25108300CE,MCX
466400,GOLDM29OCT25106900PE,MCX
466401,GOLDM29OCT25107000PE,MCX
466404,COPPER21NOV25935PE,MCX
466412,GOLD31OCT25107500CE,MCX
466415,GOLD31OCT25107800CE,MCX
466417,GOLD26NOV25107400CE,MCX
466423,GOLD31DEC25108400CE,MCX
466416,GOLD31OCT25107900CE,MCX
466428,GOLD27JAN26108500CE,MCX
466430,GOLD27JAN26108700CE,MCX
466435,GOLD24MAR26109500CE,MCX
466431,GOLD27FEB26109500CE,MCX
466436,GOLD24MAR26109600CE,MCX
466437,GOLD24MAR26109700CE,MCX
466446,GOLD27MAY26110800CE,MCX
466468,GOLD31DEC25108500PE,MCX
466473,GOLD27JAN26108600PE,MCX
466476,GOLD27FEB26109600PE,MCX
466479,GOLD24MAR26109500PE,MCX
466481,GOLD24MAR26109700PE,MCX
466483,GOLD30APR26110600PE,MCX
466516,GOLDM29OCT25107100PE,MCX
466534,GOLDM29OCT2596000PE,MCX
466539,GOLDM29OCT2595800PE,MCX
466540,GOLDM29OCT2595700PE,MCX
466556,ZINC21NOV25292.5PE,MCX
466581,CRUDEOILM16OCT254200PE,MCX
466584,GOLD30JUN26103900CE,MCX
466586,GOLD29JUL26103900CE,MCX
466596,GOLD30JUN26103000CE,MCX
466598,GOLD30JUN26102800CE,MCX
466636,GOLD30JUN2699000CE,MCX
466623,GOLD30JUN26100300CE,MCX
466646,GOLD30JUN26104800CE,MCX
466655,GOLD30JUN26105700CE,MCX
466656,GOLD30JUN26105800CE,MCX
466630,GOLD30JUN2699600CE,MCX
466631,GOLD30JUN2699500CE,MCX
466633,GOLD30JUN2699300CE,MCX
466641,GOLD30JUN26104300CE,MCX
466642,GOLD30JUN26104400CE,MCX
466647,GOLD30JUN26104900CE,MCX
466650,GOLD30JUN26105200CE,MCX
466662,GOLD30JUN26106400CE,MCX
466696,GOLD29JUL26103000CE,MCX
466712,GOLD29JUL26101400CE,MCX
466730,GOLD29JUL2699600CE,MCX
466740,GOLD29JUL26104200CE,MCX
466741,GOLD29JUL26104300CE,MCX
466742,GOLD29JUL26104400CE,MCX
466755,GOLD29JUL26105700CE,MCX
466758,GOLD29JUL26106000CE,MCX
466769,GOLD29JUL26107100CE,MCX
466782,GOLD29JUL26108400CE,MCX
466784,GOLD29JUL26108600CE,MCX
466809,GOLD30JUN26101700PE,MCX
466848,GOLD30JUN26105000PE,MCX
466865,GOLD30JUN26106700PE,MCX
466878,GOLD30JUN26108000PE,MCX
466880,GOLD30JUN26108200PE,MCX
466890,GOLD29JUL26103600PE,MCX
466892,GOLD29JUL26103400PE,MCX
466895,GOLD29JUL26103100PE,MCX
466902,GOLD29JUL26102400PE,MCX
466928,GOLD29JUL2699800PE,MCX
466934,GOLD29JUL2699200PE,MCX
466939,GOLD29JUL26104100PE,MCX
466940,GOLD29JUL26104200PE,MCX
466941,GOLD29JUL26104300PE,MCX
466946,GOLD29JUL26104800PE,MCX
466961,GOLD29JUL26106300PE,MCX
466965,GOLD29JUL26106700PE,MCX
466971,GOLD29JUL26107300PE,MCX
466975,GOLD29JUL26107700PE,MCX
466977,GOLD29JUL26107900PE,MCX
467002,GOLDM29OCT2595300CE,MCX
467025,CRUDEOIL17NOV255050CE,MCX
467040,CRUDEOIL17NOV254300CE,MCX
467055,CRUDEOIL17NOV256000CE,MCX
467059,CRUDEOIL17NOV256200CE,MCX
467075,CRUDEOIL17NOV255050PE,MCX
467088,CRUDEOIL17NOV254400PE,MCX
467100,CRUDEOIL17NOV255750PE,MCX
467102,CRUDEOIL17NOV255850PE,MCX
467110,CRUDEOIL17NOV256250PE,MCX
467114,CRUDEOIL17NOV256450PE,MCX
467119,GOLD30JUN2698800CE,MCX
467128,GOLD29JUL2698500CE,MCX
467129,GOLD29JUL2698400CE,MCX
467132,GOLD30JUN2698700PE,MCX
467138,GOLD29JUL2698700PE,MCX
467152,GOLDM29OCT2594600PE,MCX
467156,GOLDM29OCT2594200PE,MCX
467159,NATURALGAS24OCT25210CE,MCX
467169,CRUDEOILM17NOV255250CE,MCX
467174,CRUDEOILM17NOV255000CE,MCX
467200,CRUDEOILM17NOV255850CE,MCX
467211,CRUDEOILM17NOV256400CE,MCX
467213,CRUDEOILM17NOV256500CE,MCX
467216,CRUDEOILM17NOV256650CE,MCX
467225,CRUDEOILM17NOV255050PE,MCX
467257,CRUDEOILM17NOV256100PE,MCX
467258,CRUDEOILM17NOV256150PE,MCX
467302,GOLD29JUL26109600CE,MCX
467304,GOLD29JUL26109800CE,MCX
467319,GOLD29JUL26109500PE,MCX
467335,SILVER26MAY26132250PE,MCX
467372,GOLD29JUL26110200CE,MCX
467384,NATGASMINI20NOV25325PE,MCX
467409,GOLD29JUL26110400PE,MCX
467424,NATURALGAS20NOV25275CE,MCX
467426,NATURALGAS20NOV25265CE,MCX
467432,NATURALGAS20NOV25340CE,MCX
467447,NATURALGAS20NOV25310PE,MCX
467450,NATURALGAS20NOV25295PE,MCX
467453,NATURALGAS20NOV25280PE,MCX
467462,NATURALGAS20NOV25340PE,MCX
467464,NATURALGAS20NOV25350PE,MCX
467468,NATURALGAS20NOV25370PE,MCX
467474,NATURALGAS20NOV25400PE,MCX
467481,NATGASMINI20NOV25310CE,MCX
467486,NATGASMINI20NOV25285CE,MCX
467505,NATGASMINI20NOV25385CE,MCX
467522,NATGASMINI20NOV25255PE,MCX
467523,NATGASMINI20NOV25250PE,MCX
467564,NATGASMINI20NOV25410CE,MCX
467578,GOLD31DEC25108900CE,MCX
467582,GOLD27JAN26109000CE,MCX
467585,GOLD24MAR26109900CE,MCX
467604,GOLD29JUL26112000CE,MCX
467615,GOLD26NOV25108000PE,MCX
467624,GOLD27FEB26110000PE,MCX
467644,GOLD29JUL26112000PE,MCX
467682,SILVER26NOV25127750PE,MCX
467641,GOLD29JUL26111700PE,MCX
467662,SILVER26NOV25128500CE,MCX
467685,SILVER26NOV25128500PE,MCX
467699,SILVERM28OCT25127750CE,MCX
467708,SILVERM24DEC25130000CE,MCX
467717,SILVERM28OCT25127750PE,MCX
467727,SILVERM27JAN26129750PE,MCX
467739,NICKEL21JAN26FUT,MCX
467758,COPPER23DEC25885CE,MCX
467764,COPPER23DEC25930CE,MCX
467774,COPPER23DEC25885PE,MCX
467775,COPPER23DEC25880PE,MCX
467819,GOLD26NOV25108200CE,MCX
467826,GOLD26NOV25108900CE,MCX
467829,GOLD26NOV25109200CE,MCX
467834,GOLD26NOV25109700CE,MCX
467836,GOLD26NOV25109900CE,MCX
467855,GOLD27JAN26109200CE,MCX
467860,GOLD27JAN26109700CE,MCX
467870,GOLD27JAN26110700CE,MCX
467871,GOLD27FEB26110100CE,MCX
467908,GOLD24MAR26111800CE,MCX
467909,GOLD24MAR26111900CE,MCX
467916,GOLD30APR26111800CE,MCX
467920,GOLD30APR26112200CE,MCX
467923,GOLD30APR26112500CE,MCX
467928,GOLD27MAY26111400CE,MCX
467930,GOLD27MAY26111600CE,MCX
467935,GOLD27MAY26112100CE,MCX
467949,GOLD30JUN26112900CE,MCX
467964,GOLD29JUL26112800CE,MCX
467965,GOLD29JUL26112900CE,MCX
468002,GOLD31OCT25109200PE,MCX
468035,GOLD31DEC25109800PE,MCX
468040,GOLD31DEC25110300PE,MCX
468048,GOLD27JAN26109400PE,MCX
468051,GOLD27JAN26109700PE,MCX
468064,GOLD27FEB26110300PE,MCX
468073,GOLD27FEB26111200PE,MCX
468080,GOLD27FEB26111900PE,MCX
468093,GOLD24MAR26111200PE,MCX
468095,GOLD24MAR26111400PE,MCX
468097,GOLD24MAR26111600PE,MCX
468104,GOLD30APR26111500PE,MCX
468109,GOLD30APR26112000PE,MCX
468119,GOLD27MAY26111400PE,MCX
468133,GOLD27MAY26112800PE,MCX
468141,GOLD30JUN26113000PE,MCX
468143,GOLD30JUN26113200PE,MCX
468155,GOLD29JUL26112800PE,MCX
468224,GOLDM29OCT25108200PE,MCX
468227,GOLDM29OCT25108500PE,MCX
468228,GOLDM29OCT25108600PE,MCX
468263,SILVER28OCT25131750CE,MCX
468266,SILVER26NOV25129500CE,MCX
468270,SILVER26NOV25130500CE,MCX
468271,SILVER26NOV25130750CE,MCX
468278,SILVER24DEC25130750CE,MCX
468281,SILVER24DEC25131500CE,MCX
468285,SILVER24DEC25132500CE,MCX
468295,SILVER27JAN26131750CE,MCX
468296,SILVER27JAN26132000CE,MCX
468319,SILVER26MAR26132750CE,MCX
468326,SILVER26MAR26134500CE,MCX
468328,SILVER24APR26131750CE,MCX
468333,SILVER24APR26133000CE,MCX
468334,SILVER24APR26133250CE,MCX
468347,SILVER26MAY26134250CE,MCX
468351,SILVER26MAY26135250CE,MCX
468352,SILVER26MAY26135500CE,MCX
468405,SILVER26NOV25131000PE,MCX
468410,SILVER24DEC25130500PE,MCX
468419,SILVER24DEC25132750PE,MCX
468425,SILVER27JAN26131000PE,MCX
468431,SILVER27JAN26132500PE,MCX
468434,SILVER27JAN26133250PE,MCX
468438,SILVER24FEB26131000PE,MCX
468442,SILVER24FEB26132000PE,MCX
468446,SILVER24FEB26133000PE,MCX
468449,SILVER26MAR26132000PE,MCX
468450,SILVER26MAR26132250PE,MCX
468487,SILVER26MAY26136000PE,MCX
468490,SILVER24JUN26132750PE,MCX
468520,SILVERM28OCT25129250CE,MCX
468523,SILVERM28OCT25130000CE,MCX
468546,SILVERM24DEC25131250CE,MCX
468553,SILVERM24DEC25133000CE,MCX
468561,SILVERM27JAN26132000CE,MCX
468563,SILVERM27JAN26132500CE,MCX
468568,SILVERM18FEB26130750CE,MCX
468570,SILVERM18FEB26131250CE,MCX
468571,SILVERM18FEB26131500CE,MCX
468588,SILVERM21APR26132250CE,MCX
468597,SILVERM21APR26134500CE,MCX
468631,SILVERM28OCT25130000PE,MCX
468639,SILVERM19NOV25129000PE,MCX
468640,SILVERM19NOV25129250PE,MCX
468648,SILVERM19NOV25131250PE,MCX
468651,SILVERM24DEC25130500PE,MCX
468663,SILVERM27JAN26130500PE,MCX
468668,SILVERM27JAN26131750PE,MCX
468670,SILVERM27JAN26132250PE,MCX
468677,SILVERM18FEB26131000PE,MCX
468679,SILVERM18FEB26131500PE,MCX
468683,SILVERM18FEB26132500PE,MCX
468731,ZINC23DEC25282.5CE,MCX
468739,ZINC23DEC25265PE,MCX
468740,ZINC23DEC25262.5PE,MCX
468741,ZINC23DEC25260PE,MCX
468744,ZINC23DEC25280PE,MCX
468748,ZINC23DEC25290PE,MCX
468751,NATGASMINI20NOV25420CE,MCX
468776,GOLD31OCT25110100CE,MCX
468778,GOLD31OCT25110300CE,MCX
468784,GOLD26NOV25110000CE,MCX
468788,GOLD26NOV25110400CE,MCX
468795,GOLD31DEC25111000CE,MCX
468799,GOLD31DEC25111400CE,MCX
468801,GOLD31DEC25111600CE,MCX
468808,GOLD27JAN26111400CE,MCX
468809,GOLD27JAN26111500CE,MCX
468814,GOLD27FEB26112400CE,MCX
468823,GOLD24MAR26112400CE,MCX
468824,GOLD24MAR26112500CE,MCX
468839,GOLD27MAY26113100CE,MCX
468852,GOLD30JUN26114600CE,MCX
468878,GOLD31OCT25110700PE,MCX
468890,GOLD31DEC25110900PE,MCX
468904,GOLD27JAN26111400PE,MCX
468906,GOLD27JAN26111600PE,MCX
468911,GOLD27FEB26112500PE,MCX
468924,GOLD24MAR26112900PE,MCX
468950,GOLD29JUL26114000PE,MCX
468954,GOLD29JUL26114400PE,MCX
469009,SILVER28OCT25132000CE,MCX
469018,SILVER28OCT25134250CE,MCX
469019,SILVER28OCT25134500CE,MCX
469021,SILVER26NOV25132000CE,MCX
469045,SILVER27JAN26133750CE,MCX
469052,SILVER27JAN26135500CE,MCX
469056,SILVER24FEB26133750CE,MCX
469059,SILVER24FEB26134500CE,MCX
469094,SILVER26MAY26138250CE,MCX
469107,SILVER24JUN26138750CE,MCX
469082,SILVER24APR26136250CE,MCX
469099,SILVER24JUN26136750CE,MCX
469122,SILVER28OCT25132000PE,MCX
469139,SILVER26NOV25133250PE,MCX
469187,SILVER26MAR26137000PE,MCX
469206,SILVER26MAY26138000PE,MCX
469209,SILVER26MAY26138750PE,MCX
469254,SILVERM19NOV25133500CE,MCX
469257,SILVERM19NOV25134250CE,MCX
469260,SILVERM24DEC25133500CE,MCX
469268,SILVERM24DEC25135500CE,MCX
469274,SILVERM27JAN26134000CE,MCX
469276,SILVERM27JAN26134500CE,MCX
469286,SILVERM18FEB26134000CE,MCX
469289,SILVERM18FEB26134750CE,MCX
469303,SILVERM26MAR26136750CE,MCX
469322,SILVERM26MAY26137250CE,MCX
469324,SILVERM26MAY26137750CE,MCX
469334,SILVERM19JUN26137250CE,MCX
469335,SILVERM19JUN26137500CE,MCX
469362,SILVERM28OCT25133500PE,MCX
469369,SILVERM19NOV25132250PE,MCX
469385,SILVERM24DEC25134750PE,MCX
469370,SILVERM19NOV25132500PE,MCX
469372,SILVERM19NOV25133000PE,MCX
469378,SILVERM19NOV25134500PE,MCX
469394,SILVERM27JAN26134000PE,MCX
469407,SILVERM18FEB26134250PE,MCX
469414,SILVERM18FEB26136000PE,MCX
469417,SILVERM26MAR26135250PE,MCX
469421,SILVERM26MAR26136250PE,MCX
469433,SILVERM21APR26136250PE,MCX
469445,SILVERM26MAY26138000PE,MCX
469452,SILVERM19JUN26136750PE,MCX
469460,SILVERM19JUN26138750PE,MCX
469503,GOLD26NOV25111800CE,MCX
469505,GOLD31DEC25111700CE,MCX
469509,GOLD31DEC25112100CE,MCX
469510,GOLD31DEC25112200CE,MCX
469517,GOLD27JAN26111800CE,MCX
469524,GOLD27JAN26112500CE,MCX
469551,GOLD30APR26114700CE,MCX
469564,GOLD27MAY26114600CE,MCX
469577,GOLD30JUN26115500CE,MCX
469580,GOLD30JUN26115800CE,MCX
469588,GOLD29JUL26115200CE,MCX
469607,GOLD31OCT25110900PE,MCX
469612,GOLD31OCT25111400PE,MCX
469614,GOLD31OCT25111600PE,MCX
469640,GOLD27JAN26111700PE,MCX
469654,GOLD27FEB26113300PE,MCX
469665,GOLD30APR26113700PE,MCX
469666,GOLD30APR26113800PE,MCX
469687,GOLD27MAY26114500PE,MCX
469695,GOLD30JUN26114900PE,MCX
469696,GOLD30JUN26115000PE,MCX
469704,GOLD30JUN26115800PE,MCX
469707,GOLD29JUL26114700PE,MCX
469709,GOLD29JUL26114900PE,MCX
469711,GOLD29JUL26115100PE,MCX
469713,GOLD29JUL26115300PE,MCX
469714,GOLD29JUL26115400PE,MCX
469716,GOLD29JUL26115600PE,MCX
469731,GOLDM29OCT25110400CE,MCX
469753,GOLDM29OCT25110600PE,MCX
469773,COPPER23DEC25950CE,MCX
469794,GOLD31OCT25112300CE,MCX
469813,GOLD26NOV25112900CE,MCX
469843,GOLD27JAN26114000CE,MCX
469851,GOLD27FEB26114300CE,MCX
469855,GOLD27FEB26114700CE,MCX
469871,GOLD24MAR26114900CE,MCX
469883,GOLD30APR26116100CE,MCX
469891,GOLD27MAY26115700CE,MCX
469901,GOLD30JUN26116500CE,MCX
469909,GOLD29JUL26116100CE,MCX
469950,GOLD26NOV25112200PE,MCX
469952,GOLD26NOV25112400PE,MCX
469963,GOLD31DEC25113000PE,MCX
469968,GOLD31DEC25113500PE,MCX
469996,GOLD27FEB26114400PE,MCX
470022,GOLD30APR26115600PE,MCX
470024,GOLD30APR26115800PE,MCX
470037,GOLD27MAY26115900PE,MCX
470048,GOLD30JUN26116800PE,MCX
470053,GOLD29JUL26116100PE,MCX
470055,GOLD29JUL26116300PE,MCX
470056,GOLD29JUL26116400PE,MCX
470138,SILVER27JAN26136750CE,MCX
470146,SILVER26MAR26137750CE,MCX
470149,SILVER26MAR26138500CE,MCX
470150,SILVER24APR26137750CE,MCX
470151,SILVER24APR26138000CE,MCX
470163,SILVER28OCT25135250PE,MCX
470178,SILVER27JAN26137000PE,MCX
470196,SILVER24JUN26139750PE,MCX
470203,SILVERM28OCT25135000CE,MCX
470205,SILVERM28OCT25135500CE,MCX
470240,SILVERM19JUN26139750CE,MCX
470213,SILVERM24DEC25136500CE,MCX
470216,SILVERM27JAN26136250CE,MCX
470222,SILVERM18FEB26136750CE,MCX
470242,SILVERM19JUN26140250CE,MCX
470252,SILVERM28OCT25135500PE,MCX
470254,SILVERM19NOV25134750PE,MCX
470270,SILVERM18FEB26137000PE,MCX
470274,SILVERM26MAR26138500PE,MCX
470281,SILVERM26MAY26139500PE,MCX
470290,SILVERM19JUN26140500PE,MCX
470291,ZINC21NOV25297.5CE,MCX
470294,ZINC23DEC25300PE,MCX
470305,GOLD31OCT25113500CE,MCX
470356,GOLD31OCT25113500PE,MCX
470375,GOLD27JAN26114600PE,MCX
470381,GOLD24MAR26115100PE,MCX
470394,GOLD29JUL26117400PE,MCX
470397,GOLD29JUL26117700PE,MCX
470405,GOLDM29OCT25112700CE,MCX
470406,GOLDM29OCT25112800CE,MCX
470415,GOLDM28NOV25106800CE,MCX
470417,GOLDM28NOV25106600CE,MCX
470425,GOLDM28NOV25105800CE,MCX
470430,GOLDM28NOV25105300CE,MCX
470437,GOLDM28NOV25104600CE,MCX
470440,GOLDM28NOV25104300CE,MCX
470446,GOLDM28NOV25103700CE,MCX
470453,GOLDM28NOV25103000CE,MCX
470477,GOLDM28NOV25109000CE,MCX
470489,GOLDM28NOV25110200CE,MCX
470508,GOLDM28NOV25112100CE,MCX
470533,GOLDM28NOV25106100PE,MCX
470518,GOLDM29OCT25112900PE,MCX
470520,GOLDM29OCT25113100PE,MCX
470532,GOLDM28NOV25106200PE,MCX
470534,GOLDM28NOV25106000PE,MCX
470535,GOLDM28NOV25105900PE,MCX
470536,GOLDM28NOV25105800PE,MCX
470542,GOLDM28NOV25105200PE,MCX
470548,GOLDM28NOV25104600PE,MCX
470555,GOLDM28NOV25103900PE,MCX
470585,GOLDM28NOV25108700PE,MCX
470610,GOLDM28NOV25111200PE,MCX
470617,GOLDM28NOV25111900PE,MCX
470629,SILVER24JUN26140250PE,MCX
470631,ZINC23DEC25302.5PE,MCX
470658,GOLD31OCT25114400CE,MCX
470660,GOLD31OCT25114600CE,MCX
470664,GOLD26NOV25114200CE,MCX
470673,GOLD31DEC25115100CE,MCX
470683,GOLD27JAN26115200CE,MCX
470691,GOLD27FEB26116000CE,MCX
470699,GOLD24MAR26115700CE,MCX
470706,GOLD24MAR26116400CE,MCX
470718,GOLD30APR26117200CE,MCX
470728,GOLD27MAY26116700CE,MCX
470729,GOLD27MAY26116800CE,MCX
470733,GOLD27MAY26117200CE,MCX
470736,GOLD27MAY26117500CE,MCX
470764,GOLD26NOV25114200PE,MCX
470770,GOLD31DEC25114800PE,MCX
470798,GOLD24MAR26115600PE,MCX
470805,GOLD24MAR26116300PE,MCX
470812,GOLD30APR26116600PE,MCX
470824,GOLD27MAY26116300PE,MCX
470827,GOLD27MAY26116600PE,MCX
470841,GOLD30JUN26118200PE,MCX
470843,GOLD29JUL26118100PE,MCX
470860,GOLDM29OCT25114000CE,MCX
470866,GOLDM28NOV25112900CE,MCX
470897,GOLDM29OCT25113900PE,MCX
470912,GOLDM28NOV25113700PE,MCX
470922,SILVER24APR26138750CE,MCX
470935,GOLD26NOV25114700CE,MCX
470940,GOLD31DEC25115600CE,MCX
470941,GOLD31DEC25115700CE,MCX
470947,GOLD27JAN26115800CE,MCX
470951,GOLD27FEB26116800CE,MCX
470952,GOLD27FEB26116900CE,MCX
470956,GOLD27FEB26117300CE,MCX
470989,GOLD29JUL26118600CE,MCX
470975,GOLD27MAY26118200CE,MCX
470977,GOLD30JUN26118400CE,MCX
471023,GOLD27FEB26116900PE,MCX
471029,GOLD24MAR26116700PE,MCX
471031,GOLD24MAR26116900PE,MCX
471037,GOLD30APR26117800PE,MCX
471093,GOLDM28NOV25114600PE,MCX
471043,GOLD27MAY26117900PE,MCX
471082,GOLDM28NOV25115100CE,MCX
471088,GOLDM29OCT25114100PE,MCX
471097,GOLDM28NOV25115000PE,MCX
471111,GOLD30JUN26119500PE,MCX
471113,GOLD30JUN26119700PE,MCX
471126,COPPER21NOV25960CE,MCX
471142,SILVER28OCT25136000CE,MCX
471149,SILVER26NOV25136500CE,MCX
471155,SILVER24DEC25138250CE,MCX
471156,SILVER27JAN26137500CE,MCX
471170,SILVER24APR26139250CE,MCX
471172,SILVER24APR26139750CE,MCX
471187,SILVER28OCT25136000PE,MCX
471201,SILVER27JAN26137500PE,MCX
471203,SILVER27JAN26138000PE,MCX
471209,SILVER26MAR26139000PE,MCX
471238,SILVERM19NOV25136750CE,MCX
471245,SILVERM27JAN26137500CE,MCX
471259,SILVERM21APR26139000CE,MCX
471260,SILVERM21APR26139250CE,MCX
471283,SILVERM19NOV25136250PE,MCX
471261,SILVERM21APR26139500CE,MCX
471297,SILVERM18FEB26137500PE,MCX
471313,SILVERM26MAY26141250PE,MCX
471315,SILVERM26MAY26141750PE,MCX
471317,SILVERM19JUN26141000PE,MCX
471334,GOLD31OCT25115400CE,MCX
471338,GOLD31DEC25116200CE,MCX
471360,GOLD31OCT25115400PE,MCX
471374,GOLD30APR26118300PE,MCX
471384,GOLDM29OCT25114700CE,MCX
471394,GOLDM29OCT25114700PE,MCX
471422,SILVER24DEC25138750CE,MCX
471430,SILVER27JAN26138750CE,MCX
471433,SILVER27JAN26139500CE,MCX
471444,SILVER24FEB26140250CE,MCX
471496,SILVER26NOV25138000PE,MCX
471537,SILVER24APR26141500PE,MCX
471538,SILVER24APR26141750PE,MCX
471550,SILVER24JUN26141750PE,MCX
471557,SILVER24JUN26143500PE,MCX
471568,SILVERM28OCT25137500CE,MCX
471570,SILVERM28OCT25138000CE,MCX
471577,SILVERM19NOV25137750CE,MCX
471594,SILVERM27JAN26139750CE,MCX
471611,SILVERM21APR26140250CE,MCX
471617,SILVERM21APR26141750CE,MCX
471620,SILVERM26MAY26142250CE,MCX
471649,SILVERM28OCT25138500PE,MCX
471650,SILVERM28OCT25138750PE,MCX
471655,SILVERM19NOV25138000PE,MCX
471670,SILVERM27JAN26139500PE,MCX
471686,SILVERM26MAR26141750PE,MCX
471702,SILVERM26MAY26143500PE,MCX
471704,SILVERM19JUN26142000PE,MCX
471706,SILVERM19JUN26142500PE,MCX
471711,SILVERM19JUN26143750PE,MCX
471713,ZINC23DEC25305CE,MCX
471750,GOLD31OCT25115600CE,MCX
471752,GOLD31OCT25115800CE,MCX
471756,GOLD31OCT25116200CE,MCX
471767,GOLD31DEC25116700CE,MCX
471774,GOLD27JAN26116600CE,MCX
471777,GOLD27JAN26116900CE,MCX
471781,GOLD27FEB26117700CE,MCX
471788,GOLD24MAR26118000CE,MCX
471793,GOLD30APR26119000CE,MCX
471802,GOLD27MAY26119100CE,MCX
471814,GOLD29JUL26120100CE,MCX
471837,GOLD26NOV25115900PE,MCX
471842,GOLD31DEC25116600PE,MCX
471849,GOLD27JAN26116500PE,MCX
471858,GOLD27FEB26117800PE,MCX
471871,GOLD30APR26119200PE,MCX
471873,GOLD27MAY26118600PE,MCX
